Construction Type,New Construction,Elevator,Floors in the Building,Floor Area,Number of Rooms,Number of Bathrooms,Ceiling Height,Floor,Balcony,Furniture,Renovation,Number of Guests,Children Are Welcome,Pets Allowed,Utility Payments,Prepayment,Address,Price,Currency,Description,Datetime,Parking,Amenities,Appliances,Window Views,The House Has,Links
Stone,No,Available,1,64 sq.m.,2,1,from 2.5 m,1,Open balcony,Available,Cosmetic Renovation,4,Yes,No,Not included,1 month,"Usanogakan street, Dilijan station","200,000 ֏ monthly",AMD,Օֆիսային տարածք Դիլիջան քաղաքում գետափնյա փողոցում։ Գինը պայմանագրային։Сдается 2 комнатная квартира на улице гетапня 8 дом 1.Translated from Armenian,Nov-24-2022_17-52,,,,,,https://list.am/en/item/17683933
Stone,No,Not available,5,70 sq.m.,3,1,from 2.7 m,1,Not available,,Euro Renovation,,,,,,"Getapnya Street, Dilijan","15,000 ֏ daily",AMD,A 3-room apartment is for rent in the city of Dilijan.Translated from Armenian,Nov-24-2022_17-52,,,,,,https://list.am/en/item/18214032
Stone,Yes,Not available,2,28 sq.m.,2,1,from 2.8 m,1,Not available,,Major Renovation,5,Yes,No,Included,By Agreement,"Abovyan street, Ijevan","5,000 ֏ daily",AMD,"HOUSE FOR RENT - GUEST HOUSE family; also a house for rent with a monthly payment, 10 minutes walk to the university. The rooms of the guest house can accommodate up to 3 people, it is small and cozy, there are 2 single beds. Bed and 1 large sofa in a separate room, there is a refrigerator, a small kitchen, a parking lot in Armenia, a wall-mounted barbecue grill, guests can use free internet connection; I SPECIFICALLY NOTE THAT (FRIEND + FRIEND) WE DO NOT ACCEPT INTO OUR CLOSE FAMILY ENVIRONMENT... THE LIVING IS MONITORED WITH CAMERAS. It is also possible to sell it with a monthly payment on very favorable terms, all utility bills (except for electricity) will be free for the one who stays with the monthly payment, in winter it is heated with BAXI. The house is suitable for up to 1-2-3 persons. 1 day will cost 5,000 dirhams for 1 person. 8,000 AMD for 2 persons, 10,000 AMD for 3 persons. , and in case of renting with a monthly payment, 50,000 AMD. House for rent in Ijevanfor rentOn a daily basisHouseapartmentguest housein IjevanapartmentOn a daily basiswith a monthly feeHouseapartmentin IjevanTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17816877
Stone,Yes,Available,9,35 sq.m.,2,1,from 3.5 m,9,Multiple balconies,Available,Designer Renovation,4,Yes,No,Included,By Agreement,"Getapnya street 2, Dilijan station","30,000 ֏ daily",AMD,"Come to Dilijan)Perfect fresh air, quiet nature, pleasant rest.For daily rent in the best newly built building in Dilijan city, renovated apartment in completely new design style, with all utilities, for 1-4 people. Suitable for families. This apartment with a wonderful view is located in the best district of Dilijan, on the banks of the Aghstev river, in the only newly built building on Getapnya (Naberezhni) street. The park of Dilijan city is located in the neighborhood, where all conditions for recreation are created for both adults, young people and children in the fresh air. Fans of extreme recreation can use the services of the newly opened Upper Park in that park. All the necessary shops, recreation and entertainment places are nearby, for example City Park (2 minutes on foot), Karahunj Restaurant (5 minutes on foot), Losh Restaurant (5 minutes on foot), Kchuuch Restaurant (10 minutes on foot), Latte art Cafe, Cafe #2 (7 minutes on foot)The apartment has:Wifi internetHeating SystemConstant hot and cold waterkitchen appliancesWashing machineLiving room (open sofa)bedroom (double bed)BathroomKitchenSeveral balconiesAll other essentials for a complete vacation.The price for 1 day is AMD 30,000. Discounts (27,000 drams) will apply in case of 2 or more days. It can be changed according to the number of guests and days of the week, as well as holidays. For 7 nights or more, the price will be discounted by 30%.For safety reasons, there is no gas in the building, everything is electric. There is a 24-hour video recording in the building.For reservations, call the indicated phone number!(Dilijanum, oravarc, hyuratun)Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/16605928
Bricks,No,Not available,4,50 sq.m.,3,1,from 2.8 m,2,Not available,Not available,Major Renovation,5,Yes,No,By Agreement,By Agreement,"Ստեփան Շահումյանի փողոց 16, Դիլիջան","15,000 ֏ daily",AMD,"An apartment is for rent on Shahumyan street in Dilijan city, in the Yeghevni district. The apartment is renovated, has constant hot and cold water, is heated. There is wi-fiTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/18284108
Stone,No,Not available,5,80 sq.m.,4,1,from 2.8 m,2,Closed balcony,,Old Renovation,,,,,,"Getapnya street, Dilijan station","180,000 ֏ monthly",AMD,"The apartment is located in one of the central streets of Dilijan, in the territory of the international school. Adjacent to the central park of Dilijan/Dilijan rope park/. It has 4 rooms with a closed balcony overlooking the forest. It is given both with a daily fee and a monthly fee.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/18177711
Stone,No,Not available,5,56 sq.m.,3,1,from 3.5 m,3,Open balcony,Available,Cosmetic Renovation,6,Yes,No,Not included,By Agreement,"Улица Калинина 169, Дилижан","20,000 ֏ daily",AMD,"Apartment for rent in Dilijan with all amenities. It is equipped with all necessary conditions for recreation: Wi-Fi, baxi heating system, necessary accessories.The apartment is intended for 3-4 people. In the case of a long term, the price will decrease. 220,000 per month.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/16967206
Stone,No,Not available,5,79 sq.m.,3,1,from 2.5 m,2,Open balcony,,Major Renovation,,,,,,"Getapnya street, Dilijan station","30,000 ֏ daily",AMD,"The apartment is located on Getapnya Street in Dilijan, next to a park. It is close to the school and the kindergarten. There is a beautiful view from the balcony. The apartment has just undergone a major renovation. There is a BAXI heating system. Water is permanent, without restrictions. The apartment is designed for 6-7 people. It is also for long-term rent.In case of additional questions, call the mentioned phone number (do not write on the page)Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17888378
Panels,No,Available,9,60 sq.m.,2,1,from 2.7 m,3,Open balcony,Available,Euro Renovation,5,Yes,No,Included,Without prepayment,"Getapnya street, Dilijan station","15,000 ֏ daily",AMD,"Address: City of Dilijan, Getapnya 4.This apartment with an open balcony and a beautiful view is located in the best district of Dilijan, on the banks of the Aghstev river.Combine rest and work.The apartment has all the necessary facilities:• Open balcony, Beautiful view• High-speed Internet WI - FI,• Hot and cold water,• Heating system: BAXI,• Gas, gas stove, gas stove,• Sugar, coffee, tea• Refrigerator,• Automatic washing machine,• Dishes, linens, towels• Slippers• Iron door.Autumn discounts are availableThe price for 1 day is:1 person - 17,000 AMD2 persons - AMD 17,0003 persons - AMD 25,0004 people - AMD 30,0005 people - AMD 35,000For a minimum booking of 2 days, the cost of 1 day is:1 person - 15,000 AMD2 persons - AMD 15,0003 persons - AMD 22,0004 people - 28,000 AMD5 people - AMD 33,000For a minimum booking of 3 days, the cost of 1 day is:1 person - 15,000 AMD2 persons - AMD 15,0003 persons - 21,000 AMD4 people - 26,000 AMD5 people - AMD 30,000If you book for a minimum of 5 days, the cost of 1 day is:1 person - 15,000 AMD2 persons - AMD 15,0003 persons - 18,000 AMD4 people - 20,000 AMD5 people - 25,000 AMDThere is a park in the neighborhood, where all conditions are created for recreation in the fresh air for adults, youth and children. Fans of extreme recreation can enjoy extreme recreation in the newly opened Verev Paran Park in the park. To visit this park, you will not need to use any means of transport, which is important for everyone today.We can also arrange your arrival in Dilijan from anywhere (car KIA FORTE)Translated from Armenian",Nov-24-2022_17-52,OUtdoor parking,"TElevision, internet, parking space","FRidge, stove, coffee maker, washing machine, water heater, iron, hair dryer","YArd view, street view, city view, park view",PLayground,https://list.am/en/item/16748569
Stone,Yes,Not available,4,28 sq.m.,1,1,from 2.8 m,2,Open balcony,,Euro Renovation,,,,,,Tavush › Dilijan,"10,000 ֏ daily",AMD,"The apartment is located in Idalan Vichak, it has utilities, all amenities are also available for rent on a monthly basisTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/18320008
Stone,No,Not available,4,33 sq.m.,1,1,from 2.75 m,3,Open balcony,Available,Designer Renovation,2,Yes,No,Included,By Agreement,"Շահումյան փողոց 26, Դիլիջան","5,000 ֏ daily",AMD,"Newly renovated apartments in the street very close to the center of Dilijan (Eghevniri street), with new property and appliances, open balcony, only for clean-loving families, not for 1 day or hour, 5.000 AMD per person 1 day, also with social package or transferNew Year 31-5 150,000 dramsTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17925438
Monolith,Yes,Available,5,100 sq.m.,3,1,from 2.7 m,2,Open balcony,,Euro Renovation,,,,,,"26 Commissars Street 41/1, Dilijan station","$1,000 monthly",USD,"‼️Сдается на длительный срок трехкомнатная квартира в новостройке в Дилижане.Здание расположено в центре города, оборудовано системами безопасности и находится под контролем сотрудников службы безопасности.Здание находится в чистом и ухоженном состоянии, сотрудники ежедневно проводят работы по уборке и благоустройству.Есть лифт, подземный паркинг, детская площадка.Квартира 100 кв/м. В нем 2 спальни, большая гостиная, отдельная кухня, детская игровая, 2 холла, туалет, ванная, открытый балкон с прекрасным видом.Квартира оборудована мебелью и техникой: Телевизор, холодильник, стиральная машина, посудомоечная машина, утюг, пылесос, микроволновая печь. В квартире установлена индивидуальная система отопления. Есть вайфай, более 300 телеканалов.Арендная плата квартиры составляет 1000$ в месяц, включая коммунальную уборку, охрану, оплату интернета и телеканала (коммунальные платежи не включены в арендную плату)",Nov-24-2022_17-52,,,,,,https://list.am/en/item/18301512
Monolith,Yes,Available,5,100 sq.m.,3,1,from 2.7 m,2,Open balcony,,Euro Renovation,,,,,,Tavush › Dilijan,"35,000 ֏ daily",AMD,"Special price for February!For only 35,000 AMD (daily fee) you can have a rest in Dilijan (up to 5 people) with family or friends.We offer a clean, comfortable apartment in Dilijan, which by the way can also be rented with a social package. The apartment is designed for up to 5 people. It has 2 bedrooms, one living room, a kitchen, a bathroom։ a shower room. The apartment is located in the center of Dilijan. The apartment is furnished with furniture and appliances for rest. There is wifi, more than 300 TV channels, underground parking. The building is provided with a security system, a security guard, has a separate yard, the yard is suitable for children to play safely.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/15858440
Monolith,Yes,Available,5,100 sq.m.,3,1,from 2.7 m,3,Open balcony,,Euro Renovation,,,,,,Tavush › Dilijan,"35,000 ֏ daily",AMD,"Special price for February!For only 35,000 AMD (daily fee) you can have a rest in Dilijan (up to 4 people) with family or friends.We offer a clean, comfortable apartment in Dilijan, which by the way can also be rented with a social package. The apartment is designed for up to 4 people. It has 2 bedrooms, one living room, a kitchen, a bathroom։ a shower room. The apartment is located in the center of Dilijan. The apartment is furnished with furniture and appliances for rest. There is wifi, more than 300 TV channels, underground parking. The building is provided with a security system, a security guard, has a separate yard, the yard is suitable for children to play safely.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/15858448
Stone,No,Not available,5,70 sq.m.,3,1,from 2.8 m,5,Open balcony,,Cosmetic Renovation,4,Yes,No,Not included,1 month,"Կալինինի փողոց 179, Դիլիջան","250,000 ֏ monthly",AMD,"The apartment is renovated, has all utilities, heating system, sunny, warm and bright, it is for daily rent and long term.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/18132894
Stone,No,Not available,4,50 sq.m.,2,1,from 2.7 m,3,Open balcony,Available,Cosmetic Renovation,4,Yes,No,Not included,By Agreement,Tavush › Dilijan,"120,000 ֏ monthly",AMD,2-ух комнатная квартира на улице Шаумян в Дилижане. Постоянная горячая и холодная вода. Для дополнительной информации звоните.,Nov-24-2022_17-52,,,,,,https://list.am/en/item/17538920
Stone,No,Not available,5,50 sq.m.,1,1,from 3 m,5,Closed balcony,Available,Major Renovation,4,No,No,By Agreement,1 month,Tavush › Dilijan,$850 monthly,USD,"Վարձակալության է տրվում 1 սենյականոց բնակարան 49,2 ք. Մ. Մակերեսով, որը գտնվում է Դիլիջանի կենտրոնում, 5 հարկանի քարե շենքի 5-րդ հարկում: Բնակարանը կապիտալ վերանորոգված է։ Բնակարանը ամբողջությամբ կահավորված է գեղեցիկ և յուրօրինակ կահույքով և հագեցած է բոլոր անհրաժեշտ պարագաներով և տեխնիկայով։ Շենքի բակում առկա է ավտոմեքենաների համար բացօթյա կայանատեղեր: Մոտակայքում են գտնվում բոլոր անհրաժեշտ խանութները և ժամանցի վայրերը։ Շենքի անմիջապես հարևանությամբ է գտնվում նաև ներքաղաքային ավտոբուսների կանգառը:Բնակարանը վարձակալության է տրվում առնվազմ մեկ ամիս ժամկետով: Сдается 1-комнатная квартира площадью 49,2 кв. М. , расположенным в центре Дилижана, на 5 этаже 5-ти этажного каменного дома. Квартира полностью отремонтирована. Квартира полностью меблирована красивой и уникальной мебелью и оборудована всеми необходимыми аксессуарами и техникой. Во дворе дома есть открытая парковка для автомобилей. Рядом все необходимые магазины и развлекательные заведения. Остановка междугороднего автобуса находится прямо у здания.Квартира сдается минимум на месяц. Վարձով բնակարան Դիլիջանում:",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17928359
Stone,No,Available,4,33 sq.m.,1,1,from 2.8 m,2,Open balcony,Available,Major Renovation,2,Yes,No,Included,By Agreement,"Ստեփան Շահումյանի փողոց 12, Դիլիջան","10,000 ֏ daily",AMD,"Newly renovated apartments for daily rent only, everything for recreation is available, not for one dayTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/18004234
Stone,No,Not available,5,50 sq.m.,2,1,from 3 m,5,Multiple balconies,,Designer Renovation,,,,,,Tavush › Dilijan,"30,000 ֏ daily",AMD,"Բնակարանը գտնվում է Դիլիջան քաղաքի սրտում.Сдается двухкомнатная квартира ул. Калинина 179, на 5 ом этаже, есть все удобства, Wi-Fi, по близости есть парк для прогулок, магазины, кафе, школа, садик и красивые места, где можно просто гулять.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17948081
Stone,No,Not available,5,50 sq.m.,2,1,from 3 m,5,Multiple balconies,,Designer Renovation,,,,,,"Կալինինի փողոց 179, Դիլիջան","350,000 ֏ monthly",AMD,"Сдается двухкомнатная квартира ул. Калинина 179, на 5 ом этаже, есть все удобства, Wi-Fi, по близости есть парк для прогулок, магазины, кафе, школа, садик и красивые места, где можно просто гулять.",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17527158
Stone,,,5,70 sq.m.,3,,,2,,,,,,,,,Tavush › Dilijan,"120,000 ֏ monthly",AMD,"Վարձով է տրվում կապիտալ վերանորոգված, 3 սենյականոց բնակարան Դիլիջանում։ Կա անհատական ջեռուցման համակարգ, բուխարի։ Ունի բաց պատշգամբ։ Երկարաժամկետ վերցնելու դեպքում վարձը ամսական 120000, կարճաժամկետի դեպքում պայմանագրային։",Nov-24-2022_17-52,,,,,,https://list.am/en/item/12930951
Stone,No,Not available,5,55 sq.m.,2,1,from 3 m,2,Closed balcony,Available,Major Renovation,3,Yes,No,Not included,1 month,"Կալինինի փողոց 167, Դիլիջան","200,000 ֏ monthly",AMD,"The apartment is completely renovated, it is comfortable to enjoy the rest, it is close to the center, to the riverside street, where you can walk and enjoy the oxygen-rich air. You can call for questions.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/18186206
Stone,Yes,Not available,3,240 sq.m.,5,2,from 2.7 m,3,Multiple balconies,,Euro Renovation,,,,,,"Parz Lich street, Dilijan station","50,000 ֏ daily",AMD,"The guest house is provided with all utilities. WI-FI: Constant hot and cold water. The guest house has a comfortable yard, parking, pavilion, barbecue, swimming pool, there is also a playground. The guest house is capitally renovated. It is heated by BAXI system. For details, call the mentioned phone number. We can accommodate up to 15 peopleTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/10984827
Monolith,No,Not available,3,84 sq.m.,3,1,from 2.6 m,2,Open balcony,Available,Euro Renovation,6,Yes,Yes,Not included,By Agreement,"Մոլդովական փողոց 5, Դիլիջան","30,000 ֏ daily",AMD,"An apartment for daily rent in In Dilijan, at 2 Moldovan Street. The apartment is renovated and has an open balcony.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/18316317
Stone,No,Not available,5,56 sq.m.,2,1,from 2.7 m,1,Open balcony,Available,Designer Renovation,4,Yes,No,By Agreement,By Agreement,Tavush › Dilijan,"5,000 ֏ daily",AMD,"Luxurious apartment for daily rent in the most beautiful district of Dilijan (Deer Park), new capitalRenovated, with all utilities, designed for 4 + 1 person. It has all the necessary amenities for living: Furniture, appliances, dishes, Wi-Fi. The apartment is located on the central street. It is like a private house, it has 2 entrances and a yard, just like a car can be parked in the yard of the apartment. The daily fee per person starts from 5000 AMD per day, depending on the number of days and guests...Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/16129988
Stone,Yes,Not available,4,28 sq.m.,1,1,from 2.7 m,2,Open balcony,,Euro Renovation,,,,,,Tavush › Dilijan,"10,000 ֏ daily",AMD,"The apartment is in a perfect renovated condition, it is located in Eghevni district, it has utilities, internet, gas, hot and cold water, it is suitable for couples, it is also rented monthly.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/18304245
Stone,No,Not available,4,31 sq.m.,1,1,from 2.7 m,2,Open balcony,Available,Euro Renovation,2,No,No,Included,Without prepayment,"Շահումյան փողոց 10, Դիլիջան","5,000 ֏ daily",AMD,"Newly renovated clean apartments for Dilijan deeron the street, with new property and equipment, 1 person is not given 5000 AMD per day, for 1 day or hour, minimum 2 days, quite affordable, accessible for everyone, unlike hotels, it is given only to families, I am not an agency, we operate in the tax fieldCall a viber numberTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/13654641
Panels,No,Not available,5,80 sq.m.,3,1,from 2.7 m,5,Multiple balconies,Available,Major Renovation,5,Yes,Yes,Not included,1 month,"Ստեփան Շահումյանի փողոց 13, Դիլիջան","160,000 ֏ monthly",AMD,"It is in normal condition. The apartment is completely renovated. All utilities are available in the apartment.Is available2 bedrooms (each has 2 beds and 1 wardrobe)1 living room1 kitchen (fully equipped)1 bathroom, bathtub2 balconies (1 open and 1 closed)Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/18238892
Stone,No,Not available,3,32 sq.m.,2,1,from 2.7 m,2,Open balcony,Available,Designer Renovation,2,Yes,No,Included,By Agreement,Tavush › Dilijan,"5,000 ֏ daily",AMD,"Designed for 2 people, newly renovated apartments in the center of Dilijan, on Yeghniner Street, 1 person 5000 AMD per day, given only to families, minimum 2 days, not given for 1 dayDilijan, in Dilijan, rest house, daily rent, apartments, hotel.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/13964273
Stone,Yes,Not available,4,50 sq.m.,3,1,from 2.5 m,3,Open balcony,,Major Renovation,5,Yes,No,Included,By Agreement,Tavush › Dilijan,"20,000 ֏ daily",AMD,"Code 004:--ATTENTION -----Read the full description of the house, the requirements, the rules of prepaymentAPARTMENT for daily rent in Dilijan, in the deer parkThe house is for daily rent1 person for 20,000 drams per day3-4 people for 25,000 drams per dayThe apartment is on the 3rd floor of a 4-storey buildingBedroom: 2 piecesLiving room: 1 pieceBathroom: 1 pieceOpen balcony with a view of the deer, internet, parking, bed linen and towels Kitchen, kitchen appliances, Kitchen utensils heatingProvisions:+ Entrance 14.00 Exit 12.00+ In case of staying till the evening, the price of 1 day is charged+ ADVANCE is required to book the house.+ In case of cancellation of your reservation, the prepayment is NOT refundable+ Other prepayment cases are subject to consideration (for example, canceling one house and booking another house through us)+ After submitting the prepayment coupon (Viber, WhatsApp or other version) BOOKING IS CONFIRMED.Dear customer, to get acquainted with all our announcements, click on NAME.We also offer you gift cards worth 10,000-15,000-25,000-35,000-50,000 AMD.Code Kod 004Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/13274636
Stone,Yes,Not available,3,85 sq.m.,3,1,from 2.5 m,3,Open balcony,Available,Euro Renovation,7,Yes,No,By Agreement,By Agreement,"Զորավար Անդրանիկ փողոցի 2-րդ փակուղի 18, Դիլիջան","5,000 ֏ daily",AMD,"ServicesTourism and TravelThe announcement violates the following rule:2. Each announcement must be placed in the appropriate section.For rent:House for rent in Dilijan (for family)Tavush ›DilijanThe third floor of a (family) own house is for rent. The house is fully renovated and furnished. It has 3 rooms, it is designed for 10 people (one person costs 5000 AMD per day) Children under 3 years old are free, in case of staying for more than 3 days there are discounts. There is a bathroom, a kitchen and a living room together. All household items are available, wifi. There is a pavilion, a barbecue, a children's playground, a parking lot in the yard. The beautiful view of Dilijan forests opens from the balcony. For more information call.Сдается третий этаж (для семьи) собственного дома. Home fullness remodeled and furnished. 3 комнаты, ванная комната, кухня и гостиная. All objects are similar. In the yard there is a pavilion, a brazier, a children's square, a bus station. There is wifi internet, with a balcony revealing a beautiful kind of Dilijanska lesa. For additional information, please contact us.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17632256
Stone,Yes,Available,1,40 sq.m.,1,1,from 2.8 m,1,Open balcony,Available,Euro Renovation,4,Yes,No,Not included,By Agreement,"Getapnya Street, Dilijan","200,000 ֏ monthly",AMD,"Здайотся студио новый ремонт,еще делаем регистрация, договор на жилье и всяквя документация. Напишите а личкуA studio cottage for rent. Good location, nice view, utilities included",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17816647
Stone,No,Not available,2,30 sq.m.,1,1,from 3 m,1,Not available,,Major Renovation,4,No,No,Not included,By Agreement,Tavush › Dilijan,"200,000 ֏ monthly",AMD,"The first floor of a two-storey stone house is for rent, which is one room: The kitchen, the bedroom and the living room in one hall (30 sq. M.) The second floor is residential.All the necessary living conditions are available (hot / cold water, heating, mobile internet, TV) The house has a yard, a green garden, two pavilions (barbecue), a barbecue.It is possible to rent for a daily rent.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17483283
Stone,No,Not available,4,29 sq.m.,1,1,from 2.75 m,1,Not available,,Cosmetic Renovation,2,Yes,Yes,Not included,1 month,Tavush › Noyemberyan,"55,000 ֏ monthly",AMD,"Q. 1-room apartment is for rent in Noyemberyan, with all communal facilities, hot and cold water, washing machine...Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17241218
Stone,No,Not available,5,35 sq.m.,2,1,from 2.5 m,1,Not available,,Major Renovation,,,,,,"Getapnya street, Dilijan station","10,000 ֏ daily",AMD,"Ideal apartment in Dilijan. Welcome to spend your wonderful vacation in a newly renovated apartment near the center of Dilijan, in the best district of the city, near the central park, on Getapnya Street. The apartment is equipped with all amenities, new furniture and appliances, wifi, round-the-clock water supply, baxi heating system.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17706123
Stone,No,Not available,3,120 sq.m.,4,1,from 2.5 m,3,Open balcony,,Cosmetic Renovation,,,,,,Tavush › Dilijan,"40,000 ֏ daily",AMD,"The guest house is provided with all utilities. Constant hot and cold water. The guest house has a comfortable yard, parking, pavilion, barbecue, there is also a playground. The guest house is capitally renovated. It is heated by BAXI system. Spend the holiday week in Dilijan, a capitally renovated private house…The house has 5 bedrooms, open pavilion. For rent:Tableware, bedding, heating, hot and cold water, utility bills, internet…Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/16378367
Stone,Yes,Not available,2,444 sq.m.,6,1,from 3.5 m,2,Open balcony,,Major Renovation,8+,Yes,No,By Agreement,By Agreement,Tavush › Dilijan,"25,000 ֏ daily",AMD,"The second floor of a private house is for daily rent, with all its amenities. The house has 5 bedrooms, a living room, a kitchen with dishes and appliances, a bathroom, wi_fi, an open balcony, a pavilion with its accessories, a possibility to light a fire, a swing. We can accommodate up to 15-18 people. Spend your best family and friendly vacation with us.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17941873
Panels,No,Available,9,80 sq.m.,3,1,from 2.8 m,3,Closed balcony,,Major Renovation,4,Yes,No,Not included,1 month,"Կալինինի փողոց 241, Դիլիջան","200,000 ֏ monthly",AMD,"Apartment for long-term rent with all utilities: Heating, wifi. The monthly payment is 200,000 AMD.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17503158
Stone,Yes,Not available,2,100 sq.m.,2,1,from 2.8 m,1,Closed balcony,,Major Renovation,8+,Yes,Yes,By Agreement,Without prepayment,Tavush › Ijevan,"8,000 ֏ daily",AMD,"The first floor of a two-story house is for daily rent (60,000 - 70,000) in the town of Ijjan, Tavush region. The apartment is fully renovated, has:1. Hot, cold water2. Gas3. Furniture and dishes4. Garden5. Yard6. Free wi-fi7. Constant electricityFor details, you can call the mentioned phone number.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17519817
Stone,Yes,Available,5,85 sq.m.,3,1,from 2.8 m,3,Open balcony,Available,Euro Renovation,4,Yes,No,By Agreement,By Agreement,Tavush › Dilijan,"25,000 ֏ daily",AMD,"3-room apartment for rent in the central district of Dilijan, near the city hall, where you can easily find shopping centers, banks and pleasant promenades. The apartment is located in a newly built building with an elevator and a parking space in the basement. It is equipped with all necessary facilities (light, gas, water, air conditioning, heating, washing machine) It is equipped with TV and wi-fi. The apartment has 2 bedrooms and 1 living room. It also has a comfortable kitchen with an open balcony, equipped with household appliances, where you can have breakfast around a round table. The house is for rentis for rent to trusted persons, mainly families, intended for 4-6 persons (including children)The minimum rental period is 3 days (75,000 AMD)In case of longer stay, there will be discounts.7 days: 150,000 AMD.10 days: 220,000 AMD.We wish you a happy holiday.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17966636
Stone,No,Not available,5,67 sq.m.,3,2,from 2.8 m,3,Not available,,Major Renovation,4,Yes,No,Included,By Agreement,"Kalinini street, Dilijan station","20,000 ֏ daily",AMD,"The apartment is newly capitally renovated. It is provided with a heating system, with the latest necessary equipment. The apartment is located in a comfortable part of the city, all the necessary objects (shops, pharmacies, restaurants, museums) are within walking distance. It is located next to the city park.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17523000
Monolith,No,Not available,3,100 sq.m.,5,1,from 3.5 m,3,Multiple balconies,,Major Renovation,,,,,,"Barekamutian street, Dilijan station","40,000 ֏ daily",AMD,"A spacious, newly renovated and still uninhabited one-room apartment is for daily rent, provided with all necessary utilities.Heating boiler (system)Hot and cold standing waterTelevision4 bedrooms (beds for 8-10 people, linen and warm bed)1 living room2 open balconies with a wonderful view1 kitchen (there is a refrigerator, a gas stove, dishes, a grill on the balcony,Bathroom40,000 AMD on working daysSaturday and Sunday: 50,000 AMDLong-term rental is also possible at a different priceTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17120645
Stone,Yes,Not available,2,110 sq.m.,3,1,from 2.7 m,2,Open balcony,,Major Renovation,,,,,,Tavush › Dilijan,"30,000 ֏ daily",AMD,"The second floor of a private house is for rent. The private house has 2 bedrooms, a living room, a kitchen, a bathroom. The private house is completely renovated. It has a large balcony, a yard. It is designed for 5-6 people. It is located on the road leading to the ancient monastery complex, in the lap of nature, next to the Dili Jazz restaurant complex.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17995583
